,mkt_cap,beta,book_value,sector,eps,month_ago,year_ago,prev_date,analysis_date,trade_date,pred_date,volume
CLX,21062846464,0.536257,781000000,Consumer Defensive,6.111000106906473,151.29397583007812,136.70278930664062,165.2638397216797,164.30999755859375,165.1699981689453,162.60000610351562,1033100.0
CAH,13654128640,1.6827860000000001,6230000000,Healthcare,0.01,46.12900161743164,47.43725967407226,45.11999893188477,45.81000137329102,46.40999984741211,45.72999954223633,1825600.0
CBS,19545298944,0.8688450000000001,4349000000,Consumer Cyclical,8.010000289527335,48.81999969482422,52.81350326538086,51.849998474121094,52.1500015258789,52.540000915527344,51.5099983215332,1536400.0
HRB,5612468736,0.42208999999999997,541527000,Consumer Cyclical,2.039999853184609,29.01000022888184,24.67094421386719,27.45000076293945,27.790000915527344,27.86000061035156,27.690000534057614,1505400.0
PANW,21656758272,0.86736,1453500000,Technology,,204.88999938964844,213.1000061035156,227.02999877929688,225.6499938964844,227.77999877929688,226.5399932861328,788200.0
EXEL,6340124672,1.6839369999999998,1385020000,Healthcare,2.078999816046613,21.450000762939453,20.700000762939453,20.799999237060547,21.01000022888184,21.200000762939453,21.270000457763672,1738800.0
DELL,40218025984,,-6464000000,Technology,,52.209999084472656,52.45293426513672,55.27999877929688,55.97000122070313,57.22999954223633,57.7400016784668,1942700.0
MPWR,6483092992,1.665703,680251000,Technology,2.448999786816496,132.82000732421878,138.15232849121094,150.97999572753906,150.57000732421875,150.91000366210938,148.16000366210938,159300.0
DGX,13803674624,0.8869100000000001,5459000000,Healthcare,5.302999966578166,100.0175323486328,105.38630676269531,101.27999877929688,102.5,103.6500015258789,102.08000183105469,1062300.0
HRC,7144011264,1.087548,1598800000,Healthcare,3.3599999899504622,104.30999755859376,94.00141143798828,106.9800033569336,106.98999786376952,107.8499984741211,106.63999938964844,335700.0
AVB,29335969792,0.550667,10733999000,Real Estate,7.2460000488943175,201.44000244140625,173.2608184814453,208.3800048828125,210.44000244140625,210.8600006103516,208.7899932861328,456900.0
DIS,263458078720,0.695013,89938000000,Consumer Cyclical,8.937999141063106,138.44265747070312,112.58409881591795,144.64999389648438,146.38999938964844,144.92999267578125,143.00999450683594,11674100.0
MCY,3228717312,0.017877,1719294000,Financial Services,3.1199996362764013,61.31000137329102,50.366783142089844,62.1500015258789,58.33000183105469,57.31000137329102,56.709999084472656,781400.0
RS,6752716800,1.347343,4941000000,Basic Materials,8.696999573777486,92.97000122070312,87.73458862304688,103.0,101.30999755859376,100.7300033569336,99.9499969482422,595100.0
CBRE,17819373568,1.495601,5089379000,Real Estate,3.1419998333832884,50.83000183105469,47.97000122070313,52.88000106811523,52.9900016784668,53.18999862670898,53.0099983215332,865500.0
GE,90522009600,1.0099479999999998,35155000000,Industrials,,10.389999389648438,12.283055305480955,10.510000228881836,10.380000114440918,10.520000457763672,10.449999809265137,37369400.0
ACC,6423768064,0.359371,3379999000,Real Estate,0.6000000769230868,45.97999954223633,39.612247467041016,46.7400016784668,46.79999923706055,46.6500015258789,46.75,458200.0
HII,9716981760,1.197832,1563000000,Industrials,18.579998673141,223.94000244140625,233.1374969482422,233.97000122070312,233.8500061035156,233.13999938964844,228.3000030517578,150800.0
CGNX,7254299648,2.271331,1188859000,Technology,1.2220000462331535,47.31000137329102,52.78317260742188,42.15999984741211,42.290000915527344,46.11000061035156,44.0099983215332,2020100.0
LDOS,12015744000,1.236366,3294000000,Technology,4.426000297581056,79.38999938964844,69.30179595947266,82.43000030517578,83.31999969482422,84.37999725341797,82.0999984741211,1157800.0
SRC,4376555520,0.375227,2652459000,Real Estate,1.56300007486728,42.27999877929688,39.7805061340332,43.86000061035156,44.27999877929688,44.70000076293945,44.11999893188477,760300.0
FHB,3594019584,1.138,2659441000,Financial Services,1.998999899299066,25.65999984741211,27.74851226806641,27.149999618530273,26.6200008392334,26.81999969482422,26.76000022888184,1148400.0
ALL,33913624576,0.710304,21488000000,Financial Services,6.881000028758132,100.13999938964844,97.48148345947266,102.93000030517578,101.80999755859376,101.83000183105469,107.4000015258789,1407600.0
AMH,7552868352,0.48687600000000003,5259516000,Real Estate,0.10999999956349206,24.13999938964844,22.437166213989254,24.96999931335449,25.20000076293945,24.82999992370605,24.209999084472656,1383900.0
ERIE,12145375232,0.44665900000000003,1063454000,Financial Services,5.848999811463117,249.0414123535156,122.96755981445312,235.44000244140625,232.2700042724609,225.1300048828125,222.7700042724609,231500.0
SRPT,10983675904,1.7767240000000002,1348564000,Healthcare,,129.75999450683594,132.96000671386722,149.3699951171875,148.1199951171875,149.66000366210938,148.85000610351562,498200.0
WEN,4291466496,0.6420060000000001,640694000,Consumer Cyclical,1.95900002527742,19.489999771118164,17.39540672302246,18.950000762939453,18.600000381469727,18.479999542236328,18.190000534057614,2577600.0
ETN,34300717056,1.456444,16233000000,Industrials,5.0430001764148065,82.72000122070312,79.55188751220703,81.56999969482422,81.06999969482422,83.12000274658203,82.19000244140625,2472500.0
ITT,5500669952,1.562207,1868600000,Industrials,3.4230000910250302,64.04000091552734,59.99453735351562,64.19999694824219,62.6500015258789,63.25,62.41999816894531,696100.0
ALGN,15684960256,2.3695630000000003,1373682000,Healthcare,5.14899978873474,269.95001220703125,366.8699951171875,198.83999633789062,196.0500030517578,203.25,209.0800018310547,3145500.0
NFLX,145667719168,1.3909559999999999,6105548000,Consumer Cyclical,2.5400000381725283,370.0199890136719,349.3599853515625,335.7799987792969,332.70001220703125,325.92999267578125,322.989990234375,5782800.0
SBNY,6977332224,1.578915,4661724000,Financial Services,11.117000460516303,118.9800033569336,110.26553344726562,126.5199966430664,126.63999938964844,128.35000610351562,127.45999908447266,338300.0
KNX,6433102336,2.164844,5530067000,Industrials,2.438999897149816,31.440000534057614,32.54719924926758,36.83000183105469,37.15999984741211,36.540000915527344,35.84000015258789,1905000.0
LEN,15087407104,1.063692,15159304000,Consumer Cyclical,5.833999963279116,48.38910675048828,53.26546478271485,47.63000106811523,47.97999954223633,48.45000076293945,47.56999969482422,3823300.0
BHF,4500376576,,14999000000,Financial Services,1.6289999210651869,35.029998779296875,42.63999938964844,39.29999923706055,38.86000061035156,39.2400016784668,39.16999816894531,736800.0
WPX,4226892800,1.935532,4248000000,Energy,0.5130000148621383,11.270000457763672,18.290000915527344,10.029999732971193,10.010000228881836,10.600000381469727,10.4399995803833,6895100.0
FITB,21794617344,1.294227,19143000000,Financial Services,2.9299998720524068,27.290000915527344,28.549272537231445,30.040000915527344,29.770000457763672,29.8799991607666,29.690000534057614,4570600.0
WST,10167939072,1.369925,1369500000,Healthcare,3.019000217615872,123.42930603027344,114.71647644042969,136.91000366210938,138.3699951171875,137.47999572753906,137.27000427246094,512600.0
GWW,15910203392,1.2646979999999999,1923000000,Industrials,14.613000824202313,266.1300048828125,345.29779052734375,299.79998779296875,291.54998779296875,296.7200012207031,291.0299987792969,502900.0
TRGP,9109189632,1.200616,5756300000,Energy,,37.43860626220703,48.25328826904297,38.95256042480469,38.22000122070313,38.86999893188477,38.90999984741211,2199900.0
LII,9906212864,0.827808,-217500000,Industrials,9.039999737069591,273.32998657226557,214.56407165527344,263.0599975585937,255.8000030517578,259.72000122070307,256.48001098632807,271800.0
UFS,2648963072,1.940309,2608000000,Basic Materials,4.889000017818414,43.58010864257813,47.91575622558594,42.43000030517578,41.97999954223633,42.7400016784668,42.45000076293945,463800.0
NTRS,21554374656,1.1733049999999998,9923500000,Financial Services,6.613000208734924,87.83999633789062,108.0058135986328,99.63999938964844,99.0199966430664,99.08999633789062,98.0,746200.0
EEFT,8295013376,0.9843120000000001,1398200000,Industrials,4.8,163.8300018310547,94.29000091552734,157.5,159.6300048828125,155.6300048828125,155.91000366210938,444600.0
MANH,5633601024,1.62284,154687000,Technology,1.4719999655782607,67.73999786376953,50.97000122070313,88.44000244140625,87.58000183105469,87.12000274658203,84.98999786376953,531200.0
ELAN,12071988224,,5196200000,Healthcare,0.1370000029051803,34.259998321533196,,33.15999984741211,33.009998321533196,33.34999847412109,32.959999084472656,2839300.0
FICO,10152007680,1.253305,247478000,Technology,4.955000112134487,302.1000061035156,213.2100067138672,352.6700134277344,350.19000244140625,349.8800048828125,347.4200134277344,187200.0
CVS,73086803968,1.051318,59686000000,Healthcare,,54.25359725952149,66.34735870361328,55.540000915527344,56.2599983215332,56.52999877929688,55.86999893188477,4951600.0
CTL,12832949248,0.798204,13543000000,Communication Services,,11.640000343322756,19.002328872680664,11.75,11.770000457763672,12.109999656677244,12.09000015258789,7255100.0
AOS,7326528512,1.700118,1749200000,Industrials,2.542000142240629,45.8486557006836,57.0473518371582,44.65467834472656,43.599998474121094,45.290000915527344,45.45000076293945,3026800.0
FE,23662176256,0.285285,7248000000,Utilities,0.4620000060256354,42.5099983215332,35.27994155883789,44.060001373291016,44.47000122070313,44.47999954223633,43.97000122070313,4863200.0
ABC,18333739008,1.203571,2921215000,Healthcare,4.298999426734365,85.62999725341797,81.69871520996094,86.12000274658203,87.2300033569336,88.72000122070312,87.1500015258789,803000.0
JPM,370430345216,1.154803,235894000000,Financial Services,9.781000156023207,108.07485961914062,113.45470428466795,116.22000122070312,115.8499984741211,115.58999633789062,116.0,8500400.0
ABT,156218146816,0.873967,30925000000,Healthcare,1.626000017554557,83.37776184082031,63.57890701293945,87.75,88.55000305175781,88.30999755859375,87.0999984741211,3623900.0
CXO,19076489216,1.510062,18059000000,Energy,4.053999961548811,101.83999633789062,134.53582763671878,97.12999725341795,95.0999984741211,97.93000030517578,97.68000030517578,1186300.0
OMC,17752133632,0.344513,2410200000,Consumer Cyclical,5.95499958371189,81.0,65.66982269287111,81.69000244140625,81.61000061035156,81.08000183105469,80.22000122070312,906000.0
BOKF,5878905856,1.282416,4709438000,Financial Services,6.73500001391529,75.06999969482422,96.77296447753906,83.51000213623047,82.27999877929688,83.25,83.68000030517578,145300.0
VIRT,4326611456,-0.952131,1039593000,Financial Services,0.9869999372777458,21.209999084472656,20.022403717041016,21.43000030517578,21.700000762939453,21.549999237060547,21.68000030517578,575700.0
COF,45581475840,1.30523,51407000000,Financial Services,11.574998814673304,89.33000183105469,96.26799774169922,98.08000183105469,96.91999816894531,91.20999908447266,92.41999816894531,2427900.0
TSCO,13324908544,1.127766,1544942000,Consumer Cyclical,4.487000191545549,108.1999969482422,79.96337127685547,109.9499969482422,110.4499969482422,109.25,108.80999755859376,1097400.0
PH,22166364160,1.789597,6009978000,Industrials,10.903000524169366,168.4499969482422,167.836669921875,174.88999938964844,172.7899932861328,176.8000030517578,175.0800018310547,1020000.0
LBRDK,17822916608,1.2603090000000001,10589755000,Communication Services,0.3799999887318378,102.75,79.7300033569336,102.37000274658205,101.16999816894531,101.48999786376952,99.51000213623048,467500.0
HST,12965645312,1.141081,7513000000,Real Estate,1.3780000636242316,18.010000228881836,19.561256408691406,17.610000610351562,17.5,17.68000030517578,17.389999389648438,8474400.0
AYI,5380792832,1.6876259999999998,1884900000,Technology,8.5589997889127,134.11906433105472,134.62887573242188,135.5,134.86000061035156,136.44000244140622,134.22000122070312,222400.0
CLGX,3718231808,1.10111,953492000,Industrials,0.3839999915255174,41.77000045776367,49.65999984741211,45.47000122070313,46.4000015258789,46.27999877929688,45.56999969482422,760500.0
JBHT,10877580288,1.125138,2135356000,Industrials,4.307000273051553,89.69000244140625,120.81322479248048,102.94000244140624,101.8499984741211,102.63999938964844,102.37000274658205,710700.0
MRNA,4504051200,,1446033000,Healthcare,,14.34000015258789,,14.119999885559082,13.6899995803833,13.399999618530273,13.100000381469727,1049600.0
TSLA,42011619328,0.337991,5715393000,Consumer Cyclical,,222.83999633789062,352.45001220703125,228.0399932861328,235.7700042724609,242.25999450683597,241.6100006103516,9273300.0
MOH,8699031552,1.3492110000000002,1835000000,Healthcare,11.932000651742161,141.33999633789062,127.75,139.86000061035156,138.91999816894528,137.5,132.77999877929688,470400.0
ATO,12736484352,0.25693,5508101000,Utilities,4.235999858994549,104.83000183105469,89.33784484863281,108.12999725341795,108.87000274658205,108.87000274658205,109.04000091552734,525700.0
MAC,4666536960,0.8891600000000001,2854713000,Real Estate,0.7099999735684029,33.439998626708984,55.29679870605469,32.77000045776367,33.040000915527344,33.470001220703125,33.049999237060554,1204700.0
COP,65765171200,0.691429,32859000000,Energy,6.176000628319706,60.96019744873047,70.41604614257812,58.75,58.18999862670898,59.5099983215332,59.08000183105469,6597500.0
DHR,102354059264,0.848303,30601600000,Healthcare,3.4150000550497626,141.97999572753906,101.14295959472656,142.27999877929688,142.67999267578125,142.6999969482422,140.5,1468000.0
UNIT,1650659072,1.02788,-1642538000,Real Estate,0.05499999775116832,9.6899995803833,17.044687271118164,8.600000381469728,8.560000419616701,8.569999694824219,8.420000076293945,1750800.0
OZK,3908080384,2.031316,3993247000,Financial Services,3.180000180455305,29.12024688720703,39.56706237792969,30.989999771118164,30.309999465942386,30.70000076293945,30.57999992370605,679900.0
COG,8097461248,0.416983,2344804000,Energy,1.9490000778886856,22.65999984741211,23.329870223999023,19.15999984741211,19.1299991607666,19.32999992370605,19.15999984741211,15141400.0
MAT,5012116480,2.0350080000000004,421337000,Consumer Cyclical,,10.890000343322754,15.609999656677244,14.170000076293945,14.510000228881836,14.470000267028807,14.600000381469727,5653400.0
BFAM,8945217536,0.5506800000000001,837012000,Consumer Cyclical,2.750999789856416,150.0,110.16999816894531,156.85000610351562,153.99000549316406,154.1300048828125,152.07000732421875,264500.0
CNC,22268493824,0.7651359999999999,12154000000,Healthcare,3.0380001111601085,52.43999862670898,69.23500061035156,53.41999816894531,53.84000015258789,53.79999923706055,52.09000015258789,4733200.0
MCK,26331340800,1.297799,8094000000,Healthcare,0.17299999975509628,133.91999816894528,122.36563873291016,138.94999694824222,141.27999877929688,142.52000427246094,138.94999694824222,983400.0
TXT,11473982464,1.8909650000000002,5336000000,Industrials,5.014999737481963,51.86999893188477,66.11265563964844,50.040000915527344,49.86000061035156,50.34000015258789,49.29999923706055,1264300.0
MTB,21968539648,1.175557,14460327000,Financial Services,13.9900001837416,168.72000122070312,171.83432006835938,164.9499969482422,163.6999969482422,164.47000122070312,164.25,582100.0
XOG,555315072,2.135,1624832000,Energy,0.2960000069442817,4.2899999618530265,12.600000381469727,3.5999999046325684,3.4100000858306885,3.75,3.7100000381469727,6152200.0
FDS,10791606272,1.047757,654409000,Financial Services,8.501001261182259,285.4100036621094,211.68865966796875,283.55999755859375,282.0899963378906,276.42001342773443,277.29998779296875,273500.0
VMW,72700248064,0.917799,561000000,Technology,4.7789996455696295,171.66000366210938,127.7320556640625,178.30999755859375,177.66000366210938,177.22999572753906,174.49000549316406,828200.0
HFC,8466528768,1.4980719999999998,6064040000,Energy,6.161999948049294,45.2400016784668,66.77824401855469,49.599998474121094,49.58000183105469,50.09000015258789,49.77000045776367,1177500.0
IART,5432295936,1.341918,1420951000,Healthcare,1.1649999884435522,54.36999893188477,62.47000122070313,63.27000045776367,63.5099983215332,64.58999633789061,63.38999938964844,331500.0
BPR,1808190976,1.229234,426100000,Real Estate,41.36399770037661,18.850000381469727,,19.11000061035156,19.25,19.420000076293945,19.309999465942386,442900.0
CABO,6932765184,0.47745699999999996,769035000,Communication Services,28.471000358825048,1143.489990234375,754.7244873046875,1218.219970703125,1216.3599853515625,1232.1400146484375,1216.800048828125,66000.0
ALSN,5582105600,1.472726,746000000,Consumer Cyclical,5.024999916069506,45.88999938964844,45.73368453979492,46.27999877929688,46.4000015258789,46.849998474121094,45.95000076293945,696200.0
BERY,7263003648,1.218681,1528000000,Consumer Cyclical,3.021000028190161,51.47000122070313,48.06999969482422,54.47999954223633,55.18999862670898,46.93999862670898,45.04999923706055,2452900.0
DISCA,15559767040,1.3047879999999998,8708000000,Consumer Cyclical,1.174999948017216,29.739999771118164,26.10000038146973,31.46999931335449,31.07999992370605,31.020000457763672,30.309999465942386,2508500.0
AKAM,13705379840,0.384446,3283217000,Technology,2.100000082974141,79.41999816894531,76.83999633789062,83.91999816894531,83.5199966430664,84.02999877929688,88.12999725341797,1020700.0
ENR,2892134400,0.6265229999999999,645300000,Technology,0.30899997708069754,38.22000122070313,61.31222915649414,40.43999862670898,41.38999938964844,42.400001525878906,42.08000183105469,1016000.0
ROL,11096716288,0.593825,752264000,Industrials,0.6899999898170014,36.63000106811523,36.99597930908203,34.259998321533196,33.880001068115234,34.009998321533196,33.529998779296875,1181000.0
GWR,6219649024,0.953248,3448812000,Industrials,3.52,98.56999969482422,87.44999694824219,109.52999877929688,109.66999816894531,109.66999816894531,109.80999755859376,599000.0
RMD,18556487680,0.342529,2072193000,Healthcare,2.8000000086546635,120.5999984741211,106.57144165039062,126.87000274658205,129.41000366210938,130.22000122070312,128.69999694824222,833400.0
KAR,3565213184,1.011827,1502500000,Consumer Cyclical,2.3399999860037384,23.497350692749023,22.93153190612793,26.71999931335449,26.75,26.78000068664551,26.739999771118164,1593900.0
EWBC,6999355392,1.705425,4734593000,Financial Services,4.5000000701809135,45.9000015258789,63.85264205932617,49.08000183105469,48.09000015258789,48.61000061035156,48.0099983215332,713200.0
WRB,12832749568,0.68253,5759952000,Financial Services,3.594000266446437,65.05999755859375,49.40073776245117,70.31999969482422,70.05999755859375,70.45999908447266,69.38999938964844,499100.0
OLED,10119806976,1.882613,716199000,Technology,1.7699999800177275,187.9900054931641,100.91503143310548,213.8600006103516,214.3600006103516,213.25999450683597,211.0800018310547,504500.0
GOOGL,863699730432,1.023743,192192000000,Technology,49.53500106701449,1076.6300048828123,1264.4599609375,1245.219970703125,1241.8399658203125,1228.0,1218.199951171875,2069100.0
BRX,5471041536,0.910609,2792771000,Real Estate,1.2219999933442267,17.595077514648438,16.334016799926758,18.309999465942386,18.36000061035156,18.729999542236328,18.979999542236328,2924500.0
COMM,2879174144,1.856512,1744500000,Technology,0.541999987242771,15.09000015258789,31.96999931335449,14.93000030517578,14.869999885559082,14.470000267028807,14.279999732971193,2286800.0
NFG,3989944832,0.813325,2090509000,Energy,3.394000012921133,51.86999893188477,53.57145690917969,46.06999969482422,46.22999954223633,47.29999923706055,47.7400016784668,932100.0
BRO,10222481408,0.616197,3180600000,Financial Services,1.3700000467731297,33.150001525878906,29.47602653503418,36.38999938964844,36.31999969482422,36.40999984741211,35.93000030517578,1103200.0
SERV,7168022016,0.48740200000000006,2280000000,Industrials,,52.54999923706055,39.90623092651367,52.75,52.72000122070313,53.04999923706055,53.22999954223633,530600.0
PAG,3919909632,1.41341,2641200000,Consumer Cyclical,5.457999667581498,47.61999893188477,49.89572525024414,46.5,46.86000061035156,45.11999893188477,45.97000122070313,372100.0
ANET,20858943488,1.810813,2400367000,Technology,4.748000025115234,257.989990234375,269.33999633789057,272.98001098632807,272.23001098632807,274.27999877929693,273.45001220703125,671500.0
FCNCA,5132194304,1.1818600000000001,3523309000,Financial Services,34.82199952087853,436.9100036621094,438.1442260742188,466.7099914550781,457.1499938964844,465.6900024414063,467.0199890136719,47700.0
PAYX,30986405888,0.882606,2619500000,Industrials,2.85999977711703,82.0999984741211,69.55667877197266,86.58000183105469,86.2300033569336,86.13999938964844,83.05000305175781,1309500.0
ALK,7895689216,1.137515,3973000000,Industrials,4.070000185780843,63.11000061035156,62.45330429077149,64.91999816894531,63.97000122070313,64.01000213623047,63.36000061035156,1397800.0
DRI,15584390144,0.618459,2392600000,Consumer Cyclical,5.689000042997733,120.6842269897461,106.45791625976562,125.95999908447266,126.62000274658205,124.68000030517578,121.55999755859376,1009900.0
ILMN,44748271616,1.348701,3985000000,Healthcare,5.719999835395688,356.5,333.5,300.8999938964844,304.4100036621094,299.9599914550781,299.3800048828125,1122200.0
AAL,13687630848,2.038864,-22000000,Industrials,3.3849999135580697,32.150001525878906,37.60427856445313,31.239999771118164,30.739999771118164,30.709999084472656,30.51000022888184,6963900.0
CNA,13020343296,0.5887359999999999,11455000000,Financial Services,3.1600001318039683,46.34000015258789,42.64191436767578,48.56999969482422,47.95000076293945,47.91999816894531,47.88999938964844,126400.0
XLNX,30259496960,1.461431,2612584000,Technology,3.6699999378946506,118.18000030517578,72.64787292480469,120.7699966430664,120.5500030517578,119.51000213623048,114.20999908447266,2770300.0
COR,3849102592,0.730545,199748000,Real Estate,2.132999925179416,114.08999633789062,109.7933578491211,105.18000030517578,104.33999633789062,104.97000122070312,104.80999755859376,428400.0
MAA,13586042880,0.426742,6102113000,Real Estate,2.053999859677237,115.4043960571289,97.6091537475586,118.73999786376952,119.18000030517578,119.22000122070312,117.83999633789062,518000.0
PK,5323675136,1.32,5628000000,Real Estate,2.0730000572998883,27.35000038146973,28.94302749633789,26.36000061035156,26.40999984741211,26.86000061035156,26.40999984741211,1388800.0
ETRN,4574969344,,1363165000,Energy,0.7539999825159425,19.76000022888184,,17.68000030517578,17.940000534057614,17.149999618530273,16.59000015258789,4796900.0
CBT,2597104128,1.8096330000000003,1104000000,Basic Materials,4.49499986920785,46.09000015258789,63.39129257202149,45.95000076293945,44.41999816894531,45.88999938964844,44.72000122070313,507600.0
LSTR,4428618752,1.408919,728300000,Industrials,6.422999614964883,105.2699966430664,114.3077163696289,113.87999725341795,111.75,113.0199966430664,111.2699966430664,338800.0
NYCB,5103451136,1.387203,6126230000,Financial Services,0.7799999442857183,9.84000015258789,10.228514671325684,10.869999885559082,10.920000076293944,11.199999809265137,11.529999732971193,6192400.0
MMC,52311556096,0.635299,7909000000,Financial Services,3.287000008988015,98.88703918457031,82.44544219970703,102.4499969482422,103.12999725341795,100.4499969482422,98.8000030517578,1578700.0
SSNC,15101272064,1.5046899999999999,4733500000,Technology,0.517000024425198,56.68000030517578,55.17555236816406,60.4900016784668,59.68999862670898,49.93999862670898,47.95000076293945,2551300.0
FOXA,23351023616,,8600000000,Consumer Cyclical,2.598000225515562,35.9900016784668,,37.209999084472656,37.5099983215332,37.81999969482422,37.31999969482422,2130600.0
PACW,4614614528,1.49543,4852010000,Financial Services,3.859000093092991,38.25,48.18573379516602,38.9900016784668,38.5099983215332,39.04999923706055,38.63000106811523,436000.0
SQ,33921951744,2.939259,1121589000,Technology,,71.27999877929688,69.37999725341797,81.80999755859375,80.19999694824219,80.48999786376953,80.41000366210938,7211400.0
CLH,4009274368,1.9604419999999998,1171965000,Industrials,1.40300002698077,69.98999786376953,61.43000030517578,73.0999984741211,71.76000213623047,72.88999938964844,77.80999755859375,214800.0
SIX,4443056640,1.079114,-749807000,Consumer Cyclical,3.2210001135024915,49.15999984741211,62.46495819091797,52.099998474121094,52.66999816894531,52.9000015258789,52.83000183105469,1357300.0
POOL,7606926336,0.985244,343169000,Consumer Cyclical,6.065999892990256,187.8999938964844,159.46826171875,192.5200042724609,191.25999450683597,191.1499938964844,189.3699951171875,138600.0
CZR,7992275968,2.326326,3039000000,Consumer Cyclical,0.177000009820068,11.65999984741211,9.899999618530273,11.989999771118164,11.859999656677244,12.09000015258789,11.84000015258789,11133900.0
GT,3215074048,1.807305,4847000000,Consumer Cyclical,1.9289999690355752,15.239999771118164,24.1966495513916,14.15999984741211,13.829999923706055,13.920000076293945,13.729999542236328,7212400.0
FFIV,9154639872,0.965398,1623782000,Technology,7.6789997539189505,143.0500030517578,179.91000366210938,153.80999755859375,152.25,149.8800048828125,146.72000122070312,778900.0
CNDT,1925214848,1.695,2927000000,Industrials,,9.010000228881836,19.940000534057614,9.25,9.149999618530273,9.119999885559082,9.100000381469727,1229600.0
MUR,3861464576,1.504097,4948776000,Energy,1.6189999545020246,24.229999542236328,29.15377998352051,22.26000022888184,22.239999771118164,23.51000022888184,24.040000915527344,2138700.0
VNO,12257825792,0.929876,3552729000,Real Estate,3.0490001472291164,63.68000030517578,71.18498992919922,63.91999816894531,64.23999786376953,64.51000213623047,64.31999969482422,934300.0
TWO,3647777024,0.6337010000000001,3796723000,Real Estate,,12.470000267028807,13.486737251281738,13.369999885559082,13.369999885559082,13.470000267028807,13.460000038146973,2326000.0
SAGE,8347304448,2.636167,1319534000,Healthcare,,180.44000244140625,147.39999389648438,166.49000549316406,163.1999969482422,161.35000610351562,160.33999633789062,387400.0
CINF,17344819200,0.560854,8630000000,Financial Services,6.155999492503714,102.83999633789062,73.09988403320312,107.83000183105469,106.26000213623048,105.87000274658205,107.33000183105469,722600.0
VMC,17971116032,0.8946,5371447000,Basic Materials,4.2379995769788,135.41000366210938,111.74308013916016,136.80000305175778,136.05000305175778,140.32000732421878,138.35000610351562,1017100.0
TTC,7770819584,1.018689,805277000,Industrials,2.7079999719593486,66.97000122070311,58.67223358154297,72.68000030517578,73.01000213623047,73.37000274658203,72.81999969482422,406600.0
MKTX,12720232448,0.084718,661908000,Financial Services,4.900000145443756,316.3399963378906,184.85423278808597,347.94000244140625,336.8999938964844,336.04998779296875,337.0400085449219,453500.0
QGEN,8704145408,0.8308209999999999,2606056000,Healthcare,0.8100000515358573,40.18999862670898,38.34000015258789,38.290000915527344,38.349998474121094,38.40999984741211,37.72000122070313,603700.0
SRE,38280613888,0.325885,15088000000,Utilities,3.7140001565471032,134.59062194824222,111.23289489746094,140.25999450683594,139.5,136.47000122070312,135.42999267578122,1473700.0
ORLY,29895374848,0.740765,144682000,Consumer Cyclical,16.77000036136679,367.5700073242188,318.7799987792969,383.7900085449219,389.8200073242188,383.3500061035156,380.760009765625,666300.0
IVZ,9081117696,1.399981,9924200000,Financial Services,1.4470000126509568,20.36000061035156,24.079389572143555,19.61000061035156,19.32999992370605,19.3700008392334,19.190000534057614,6297400.0
RCL,24218300416,1.487977,11538403000,Consumer Cyclical,8.80599969008732,119.1999969482422,111.51116180419922,113.95999908447266,115.58999633789062,115.98999786376952,116.33999633789062,1995700.0
ARNC,11094393856,2.082,5111000000,Industrials,1.3930000391036987,25.38999938964844,20.621641159057614,25.739999771118164,25.149999618530273,25.13999938964844,25.040000915527344,2593100.0
PXD,22494709760,1.371802,12209000000,Energy,6.70000012039533,150.80999755859375,185.075927734375,135.67999267578122,133.55999755859378,137.88999938964844,138.03999328613278,1403000.0
COTY,8265378304,1.080018,7497600000,Consumer Defensive,,13.149999618530273,11.860071182250975,11.100000381469727,11.0,11.1899995803833,10.90999984741211,2436700.0
GOOG,858432733184,0.987634,192192000000,Technology,49.5349986481299,1076.010009765625,1249.0999755859375,1250.4100341796875,1239.4100341796875,1225.1400146484375,1216.6800537109375,2223700.0
EPAM,10865679360,1.600606,1338225000,Technology,4.151000149142979,172.92999267578125,130.14999389648438,200.82000732421875,198.88999938964844,197.47999572753903,193.7899932861328,320400.0
FWONA,9071588352,0.632178,5392000000,Consumer Cyclical,,34.889999389648445,33.0,37.58000183105469,37.40999984741211,37.52000045776367,37.47999954223633,60900.0
SIVB,11893938176,2.449471,5554043000,Financial Services,21.554001962780344,221.2899932861328,319.0,233.7899932861328,228.6100006103516,230.8300018310547,231.97000122070312,475500.0
BAH,10017818624,0.9169290000000001,675366000,Industrials,2.911000019653523,66.19999694824219,48.50844955444336,69.19999694824219,71.54000091552734,69.62999725341797,68.75,2868900.0
NDSN,8026381824,1.096745,1471263000,Industrials,5.493999464088294,138.69000244140622,131.63441467285156,141.8300018310547,139.71000671386722,142.52000427246094,141.66000366210938,137800.0
YUM,34911748096,0.463668,-7904000000,Consumer Cyclical,4.252999734644127,110.55999755859376,81.32850646972656,114.0199966430664,114.0999984741211,113.23999786376952,112.5199966430664,859400.0
EQT,3487561472,0.522439,11248475000,Energy,,14.43000030517578,27.01835632324219,14.3100004196167,13.649999618530273,14.75,15.109999656677244,8119600.0
GHC,3912426240,0.478209,2993598000,Consumer Defensive,57.792998655982245,682.0259399414062,559.2388305664061,737.3900146484375,736.1199951171875,744.989990234375,742.72998046875,16000.0
IGT,2832859392,1.0158120000000002,1810160000,Consumer Cyclical,,12.640000343322756,20.50383186340332,13.829999923706055,13.859999656677244,13.920000076293945,13.350000381469727,2153000.0
